PPN;EPN;Jahr
535413726;697729206;1610
535413718;697677060;1610
535403348;1581425481;1610
535387326;;1610
535386729;230495443;1610
535385609;1175664022;1610
535385242;198165994;1610
53538436X;122826574;1610
535384068;195198190;1610
535384033;122822935;1610
535373201;231505817;1610
98990063;123856140;1610
09898411X;474091686;1610
98967045;128363142;1610
92312985;474082180;1610
92261256;124236049;1610
92246338;123600634;1610
92243916;;1610
92227902;;1610
92222897;474065405;1610
92212794;123274141;1610
92057209;290981123;1610
92007678;123197333;1610
09200766X;123601193;1610
92006981;128350555;1610
92006817;474217922;1610
92006795;123600588;1610
92006787;47422144X;1610
92006779;474209970;1610
92006752;47415713X;1610
91951739;;1610
779018176;;1609
774086599;;1609
771536429;;1609
722376626;;1609
72237660X;;1609
722376561;;1609
561903883;;1609
549947248;;1609
537317066;;1609
53731704X;;1609
537316833;;1609
537316671;;1609
536954186;;1609
536698961;;1609
536698872;;1609
536496226;196563275;1609
536215103;;1609
536163367;;1609
536144532;124235344;1609
536144494;124235514;1609
53607044X;125099886;1609
535802471;;1609
535760191;124314864;1609
535732384;;1609
535606478;;1609
535554427;12423545X;1609
535554419;136323766;1609
535554354;137189079;1609
535554036;122820304;1609
535553250;;1609
535553099;;1609
535476752;124535879;1609
535463391;156845679;1609
535455135;;1609
535407289;376619422;1609
535393253;223477184;1609
535391560;22228398X;1609
535385595;376616342;1609
535385587;122826795;1609
535385439;124236081;1609
535384971;196582792;1609
535383800;195409655;1609
535383509;1182348386;1609
535383029;190801506;1609
99013282;;1609
99013207;;1609
92251099;128246294;1609
09224789X;123601126;1609
92247865;128360518;1609
92247369;123599962;1609
92247350;123602203;1609
92246702;128346744;1609
92246699;123602017;1609
92014968;;1609
92006744;47421477X;1609
92006736;128356448;1609
92006728;128355522;1609
91993652;;1609
91980976;;1609
778207323;;1608
690123566;;1608
690122640;;1608
690122594;;1608
690117337;;1608
690081545;;1608
667626182;;1608
666100004;;1608
662637194;;1608
563740205;;1608
561432643;;1608
561405522;;1608
549909303;;1608
537317805;;1608
537317732;190687940;1608
537317643;;1608
537316809;;1608
537281355;;1608
537259287;;1608
537259198;;1608
537174869;;1608
537174834;;1608
537174788;;1608
537174435;;1608
537174370;;1608
537174230;;1608
537174214;;1608
537174192;;1608
537174133;;1608
537174087;;1608
536856478;1188023101;1608
536827516;931929970;1608
536783543;;1608
536778205;;1608
536699550;15697746X;1608
536698864;;1608
536698813;127864954;1608
536653593;;1608
536640106;;1608
536538026;;1608
536496021;;1608
536495467;190725273;1608
536179239;;1608
536157251;198038704;1608
536070431;137731876;1608
536045305;;1608
536032424;123875056;1608
536026815;;1608
536011419;123548675;1608
535950608;;1608
535928734;122690451;1608
535926189;122690400;1608
535784449;;1608
535782764;;1608
535695845;;1608
535648340;;1608
535648251;;1608
535620500;;1608
53561957X;;1608
535619561;;1608
535600666;123601878;1608
535600658;316037575;1608
53560064X;178231525;1608
535554672;263602869;1608
535554311;190721782;1608
535554222;861485742;1608
535554184;122826671;1608
535554133;190655410;1608
535553994;124235476;1608
53555396X;124235425;1608
535553927;196082803;1608
535553854;196105129;1608
535553838;253226287;1608
53555382X;19610050X;1608
535553633;;1608
535539274;19062213X;1608
535526253;1184160279;1608
535526245;912086688;1608
535503989;124199550;1608
535488629;474275264;1608
535463839;223153230;1608
535463111;156693682;1608
535440286;124788858;1608
535396562;225488639;1608
535385218;198162456;1608
535385137;19804884X;1608
535383940;1267588438;1608
535382138;122822919;1608
535382073;190600004;1608
09229250X;;1608
92247342;123603315;1608
92228003;;1608
92225845;128365218;1608
92225144;;1608
92214002;;1608
92072917;;1608
92072909;;1608
91852277;474052745;1608
91814995;147763851;1608
91814987;147763835;1608
1448909996;;1607
1001300009;;1607
862390435;1615715274;1607
537259163;;1607
537131949;;1607
536969655;123519985;1607
536941610;;1607
536932999;124839282;1607
536898200;;1607
536896135;;1607
536794197;;1607
536699887;124235409;1607
536699860;124236030;1607
536652171;;1607
536610118;;1607
536565767;;1607
536404577;;1607
536281696;;1607
536157987;122826485;1607
536149372;;1607
536076243;;1607
536070210;;1607
535998058;;1607
535947836;;1607
535855281;234445025;1607
535619553;;1607
535606923;;1607
535590369;220798745;1607
535554710;233121447;1607
535554621;136388981;1607
535554508;124235506;1607
535468571;246845244;1607
535463820;191005401;1607
535463146;219857865;1607
535413211;1184158401;1607
535413173;1184156638;1607
535412886;219861935;1607
535412827;219858691;1607
535412789;219857180;1607
535395027;124839266;1607
535395019;226500667;1607
535394543;224760963;1607
535387113;215116496;1607
535382642;122822765;1607
53538260X;190713216;1607
53538257X;190607092;1607
98992201;;1607
92269605;233127771;1607
92256473;217058590;1607
92247377;177802790;1607
92169325;;1607
91992494;316038970;1607
91981069;;1607
91870380;;1607
91836859;;1607
91814979;147763819;1607
91814960;14776372X;1607
91814952;147761905;1607
778207080;;1606
654075913;;1606
566497182;;1606
561903069;;1606
561422206;;1606
537353879;;1606
537328262;;1606
537317716;;1606
537317147;;1606
537316884;;1606
537281606;;1606
537219463;;1606
537191879;;1606
536966893;;1606
536957630;;1606
536896119;;1606
536845875;;1606
536827699;;1606
536794774;;1606
536761310;;1606
536045968;122690249;1606
535946937;122700643;1606
535943709;474153320;1606
535815859;14730475X;1606
535717857;;1606
535648626;;1606
535619545;;1606
535548052;122822676;1606
535473435;12426283X;1606
535462778;156586711;1606
535462166;156829053;1606
535445768;123603129;1606
535402708;933701055;1606
535391730;219856540;1606
535385579;190788615;1606
53538503X;196627494;1606
535384351;136331009;1606
535383320;215144716;1606
535383312;938165267;1606
53538274X;190787481;1606
535382693;190790121;1606
535382685;190789549;1606
92303021;;1606
92172474;;1606
92166873;;1606
92009352;;1606
92002560;;1606
91952743;;1606
798218428;;1605
750201053;;1605
576753998;;1605
575168544;;1605
575168110;;1605
574699597;;1605
574168265;;1605
574168133;;1605
561423415;;1605
561423407;;1605
561423393;;1605
561423385;;1605
561423350;;1605
561423342;;1605
549906967;;1605
549906908;;1605
549894802;;1605
53734831X;;1605
537333835;;1605
53731718X;;1605
537317163;;1605
537311785;;1605
537295380;;1605
536933103;1184134111;1605
536932972;124882935;1605
536913862;123706114;1605
536735654;124788920;1605
536699852;124235298;1605
536699704;376497505;1605
536659257;;1605
53651741X;;1605
536468052;;1605
536318026;;1605
536211701;;1605
536164177;225353512;1605
536164169;225349779;1605
536164150;225347091;1605
536164142;225342871;1605
536164134;225328755;1605
536164126;225326744;1605
536164118;225325209;1605
53616410X;225324113;1605
536164096;225322846;1605
536164088;225321823;1605
53616407X;22532069X;1605
536164061;225319403;1605
536164053;225317095;1605
536164045;;1605
536164037;225314177;1605
536062161;;1605
53604161X;;1605
535829973;;1605
53575714X;1182347924;1605
535745435;;1605
535707762;156780933;1605
535660332;;1605
535649576;;1605
535648146;;1605
535647980;;1605
535647859;;1605
535646097;;1605
535619529;;1605
535600623;474104133;1605
535554249;190785527;1605
53551266X;123169127;1605
535483945;;1605
535471939;252651022;1605
535463863;12426252X;1605
535462794;156971534;1605
535450257;196073677;1605
535440278;124789358;1605
535429509;748391738;1605
535417225;1169900925;1605
535412703;938688197;1605
535402465;938370790;1605
535396600;225749882;1605
535395191;226492230;1605
53539506X;226490726;1605
535395000;22627778X;1605
535394616;224984810;1605
535394578;224753053;1605
53539456X;224991531;1605
535391935;222296275;1605
535385498;117566247X;1605
535385455;376607599;1605
535385447;376609117;1605
535385412;376610042;1605
535385382;1175662194;1605
535385366;376611960;1605
535385323;1175661791;1605
53538419X;195458168;1605
535383304;215111427;1605
535383290;1173293655;1605
535383282;215157753;1605
99026899;;1605
99014645;;1605
98971646;;1605
92247229;123602270;1605
92247202;39150892X;1605
92246737;415842611;1605
92239870;176912169;1605
92227996;;1605
92181775;;1605
92109217;262013908;1605
92059538;;1605
92019846;124590152;1605
92007260;128361646;1605
91987296;;1605
91961882;;1605
91945720;;1605
91855160;140793178;1605
773567518;;1604
577267914;;1604
576753726;;1604
574902627;888187491;1604
574167951;;1604
574167935;;1604
574167765;;1604
537321950;;1604
53726518X;;1604
537258000;;1604
537190775;123539528;1604
53696243X;;1604
536954968;;1604
536952841;;1604
536952817;;1604
536952620;;1604
536952558;;1604
536952531;;1604
536951950;;1604
536951918;;1604
536951101;;1604
536932948;124882889;1604
536895899;;1604
536890730;;1604
536833494;;1604
536829314;;1604
536778558;;1604
536699690;116397322X;1604
536698171;1131412966;1604
536676151;;1604
536629366;;1604
536070172;;1604
536043566;124853811;1604
536034559;123603536;1604
536032238;123603110;1604
536029490;123706106;1604
535947364;12360253X;1604
535914148;;1604
535779690;122977319;1604
535600615;316026182;1604
535590202;156664380;1604
535473451;415728991;1604
535465483;124625231;1604
535463782;19100538X;1604
535463758;191005398;1604
535461909;;1604
535457200;;1604
535411049;943203082;1604
535391943;156661519;1604
53539182X;157093441;1604
535391773;156657082;1604
535385560;190784059;1604
535385544;190779551;1604
53538551X;190777990;1604
535382057;190471972;1604
535382006;190775599;1604
535381972;190433930;1604
535381921;190430168;1604
535381832;19076340X;1604
92248306;;1604
92246745;123602548;1604
92222390;123603005;1604
92193455;;1604
91971829;124901581;1604
747112290;;1603
739975838;;1603
577267825;;1603
576753505;;1603
561422281;;1603
549916784;;1603
549909028;;1603
537295364;;1603
537292071;;1603
537280456;;1603
537236880;;1603
537038876;;1603
536954755;;1603
53695450X;;1603
536953694;;1603
536950962;;1603
536950946;;1603
536824215;;1603
536815828;;1603
536691797;874787440;1603
536496196;124236006;1603
536191344;231253036;1603
536061874;123490448;1603
536030677;123603404;1603
535740832;246846283;1603
535739621;752265393;1603
535660316;123602181;1603
535650833;;1603
535641575;;1603
535619537;;1603
535619510;;1603
535602677;;1603
535506457;;1603
535476787;421621826;1603
535462158;;1603
535414439;938164619;1603
535394594;22475761X;1603
535391927;156953080;1603
535385315;1175661244;1603
535382049;190468327;1603
535382022;190464712;1603
99013096;;1603
92338844;;1603
09225067X;274274825;1603
92250491;124853943;1603
92225802;123603366;1603
1106829131;;1602
774046112;;1602
644067675;;1602
570951615;;1602
549945393;;1602
537269908;;1602
537207619;;1602
53674811X;123600324;1602
536706034;1177460637;1602
53669981X;124235255;1602
536699712;1163976016;1602
536616175;;1602
536250332;;1602
536080690;;1602
536030685;12381619X;1602
536030669;123603072;1602
536029075;;1602
535835655;167688766;1602
535835493;1343706734;1602
535635095;;1602
535629001;12301865X;1602
535619081;;1602
535589697;;1602
535548001;13638126X;1602
535547889;136324525;1602
535503970;123734622;1602
535393172;22346998X;1602
535385293;37668965X;1602
535384092;195372638;1602
98984160;947002995;1602
98980599;124782175;1602
92260810;335602215;1602
09224677X;123603412;1602
92222366;124235905;1602
92210058;;1602
92028527;;1602
1017955387;;1601
774046082;;1601
774046074;;1601
718207319;;1601
718207270;;1601
718207262;;1601
574168427;;1601
574168397;;1601
574168389;;1601
574168370;;1601
549939350;1803165154;1601
549922997;;1601
537273743;;1601
537257608;;1601
53725756X;;1601
537248706;;1601
537048243;;1601
537040102;;1601
536903816;1239900597;1601
536862214;;1601
536853428;;1601
536826277;;1601
536808740;;1601
536748063;123602734;1601
536717095;;1601
536698082;123644321;1601
536698074;1172586225;1601
536692076;876322690;1601
536692068;876321988;1601
53669205X;876321333;1601
53662951X;;1601
536629374;;1601
536565104;;1601
536412057;;1601
536144486;376592478;1601
536030812;;1601
536029059;123603099;1601
535942338;;1601
535620551;;1601
535620470;;1601
535619499;;1601
535619480;;1601
535619472;;1601
535547722;12672119X;1601
535519257;190632321;1601
535519214;124257992;1601
535519184;124258115;1601
535450214;123300185;1601
535382928;190818417;1601
99003023;;1601
99003015;;1601
99003007;;1601
98970828;;1601
09897081X;;1601
98970801;;1601
92312543;181176491;1601
09225795X;884097064;1601
92246834;415840376;1601
92219020;;1601
92171176;;1601
92153453;;1601
91998883;124660630;1601
1091714622;;16XX
535452314;;16XX
53582548X;;
535404476;1222371022;
91797438;;
